,label,flow_volume,flow_duration,flow_rate,sleep_time,dns_interval,ntp_interval,avg_win,avg_mss,avg_sen,ip_cnt,df_cnt,icmp_cnt,tcp_cnt,udp_cnt,http_cnt,dhcp_cnt,dns_cnt,ntp_cnt,dstIp_cnt,burst,period,top1_pt_name,top1_pt_cnt,top2_pt_name,top2_pt_cnt,top3_pt_name,top3_pt_cnt,top4_pt_name,top4_pt_cnt,top5_pt_name,top5_pt_cnt,top6_pt_name,top6_pt_cnt,top7_pt_name,top7_pt_cnt,top8_pt_name,top8_pt_cnt,top9_pt_name,top9_pt_cnt,top10_pt_name,top10_pt_cnt,top11_pt_name,top11_pt_cnt,top12_pt_name,top12_pt_cnt,top13_pt_name,top13_pt_cnt,top14_pt_name,top14_pt_cnt,top15_pt_name,top15_pt_cnt,top16_pt_name,top16_pt_cnt,top1_dm_name,top1_dm_cnt,top2_dm_name,top2_dm_cnt,top3_dm_name,top3_dm_cnt,top4_dm_name,top4_dm_cnt,top5_dm_name,top5_dm_cnt,top6_dm_name,top6_dm_cnt,top7_dm_name,top7_dm_cnt,top8_dm_name,top8_dm_cnt,top1_cs_name,top1_cs_cnt,top2_cs_name,top2_cs_cnt
4568,15,560538,3578,156.626689,1.953502,0.0,0.0,10391.7,1460.0,0.766794,1429,1429,0,483,888,0,0,1,1,4,0.0,0.9995534148762277,1900,840,5222,243,3080,48,4822,5,3130,5,3617,5,3587,5,3995,5,4936,5,3322,5,3074,5,3072,5,3133,5,3324,5,4728,5,4946,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4569,15,544466,3574,152.31574799999999,2.050825,0.0,0.0,10107.8,1460.0,0.771239,1387,1387,0,451,882,0,0,1,1,4,0.0,1.0,1900,840,5222,241,3080,42,4316,5,4626,5,3419,5,4307,5,3273,5,3443,5,4205,5,3572,5,4351,5,3884,5,4209,5,3885,5,4996,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4570,15,544632,3597,151.39856899999998,2.061512,0.0,0.0,10076.8,1460.0,0.771396,1390,1390,0,450,882,0,0,1,1,4,0.0,1.0,1900,840,5222,240,3080,47,4437,5,3887,5,3839,5,4934,5,3827,5,3823,5,3822,5,4932,5,3835,5,4945,5,3400,5,4937,5,3885,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4571,15,553310,3590,154.083435,2.003893,0.0,0.0,10441.3,1460.0,0.7680939999999999,1413,1413,0,475,880,0,0,1,1,4,0.0,1.0,1900,833,5222,240,3080,47,3867,10,4420,5,3863,5,3132,5,3854,5,3307,5,4691,5,4139,5,3803,5,4418,5,3309,5,3859,5,4136,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4572,15,550958,3583,153.753344,2.003012,1.671677,0.0,10099.8,1460.0,0.7709550000000001,1407,1407,0,461,890,0,1,4,1,6,0.0,0.8961843532168992,1900,840,5222,241,3080,44,4069,10,3395,5,3939,5,3365,5,3353,5,3748,5,3099,5,4705,5,3466,5,3350,5,3101,5,3736,5,4692,5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4573,15,553292,3586,154.272421,2.002491,0.120245,0.0,10496.9,1460.0,0.768788,1421,1421,0,477,888,6,0,3,1,7,0.0,0.9968935747085833,1900,840,5222,243,3080,45,80,6,4731,5,4477,5,3950,5,3407,5,3393,5,4106,5,4292,5,3770,5,3719,5,3493,5,3960,5,4410,5,11,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4574,15,557415,3589,155.285622,1.982115,0.0,0.0,10369.1,1460.0,0.768442,1422,1422,0,477,887,0,0,1,1,4,0.0,1.0,1900,840,5222,242,3080,47,4483,5,4203,5,4485,5,4838,5,4327,5,3417,5,4310,5,4845,5,4206,5,3719,5,3406,5,4146,5,3740,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4575,15,556603,3593,154.87479199999999,1.9988270000000001,0.0,0.0,10425.2,1460.0,0.767563,1417,1417,0,476,887,0,0,1,1,4,0.0,1.0,1900,840,5222,241,3080,47,3865,10,3857,10,3835,5,3847,5,3849,5,3110,5,3487,5,4281,5,4968,5,3803,5,4278,5,4023,5,4215,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4576,15,545160,3595,151.604449,2.050135,0.0,0.0,10044.4,1460.0,0.77115,1389,1389,0,451,882,0,0,1,1,4,0.0,1.0000000000000002,1900,840,5222,241,3080,42,4921,5,4511,5,4346,5,4850,5,4838,5,4938,5,3901,5,4494,5,4512,5,3561,5,3903,5,4348,5,4492,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4577,15,563952,3594,156.91213,1.8758150000000002,36.852509999999995,0.0,12111.6,1460.0,0.762307,1539,1539,0,567,916,67,0,31,1,11,0.0,1.0,1900,840,5222,240,80,67,3080,45,465,35,53,31,4369,10,4371,5,3883,5,4833,5,3965,5,3945,5,4606,5,4380,5,3308,5,4156,5,11,18,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4578,15,614833,3595,171.004192,1.440475,19.064693,0.0,18009.0,1460.0,0.742825,2127,2127,0,1016,1053,370,1,167,1,17,0.0,1.0,1900,840,80,370,5222,243,465,183,53,167,3080,44,4711,10,3482,5,4903,5,3470,5,3619,5,3621,5,4941,5,3443,5,4709,5,4592,5,11,96,17,69,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4579,15,565385,3574,158.168283,1.864673,100.18274699999999,0.0,11922.0,1460.0,0.7629819999999999,1529,1529,0,560,913,61,0,27,1,11,0.0,1.0,1900,840,5222,240,80,61,3080,46,465,29,53,27,3905,10,3898,5,3899,5,3449,5,3903,5,4273,5,4494,5,4498,5,3442,5,3893,5,11,16,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4580,15,2597011,3585,724.320286,0.569933,7.699317,0.0,15564.8,1460.0,0.715724,5636,3525,0,2109,3468,1110,0,434,1,20,-1.0,0.654244544209159,100000,1123,80,1110,26740,1056,1900,840,465,455,53,434,5222,244,3080,44,51755,36,60848,14,3805,5,3814,5,3995,5,3696,5,3813,5,3918,5,11,240,17,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4581,15,2723054,3591,758.164696,0.62583,12.488999,0.0,12205.1,1460.0,0.723043,5063,2763,0,1549,3452,621,0,233,1,20,0.0,1.0,100000,1338,26740,1150,1900,840,80,621,5222,245,465,238,53,233,3080,48,51755,24,60848,15,3247,5,3624,5,4543,5,4558,5,4555,5,4730,5,11,124,17,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4582,15,2906746,3591,809.384596,0.459775,5.122733,0.0,19123.8,1460.0,0.703843,7176,4832,0,3171,3949,1908,0,702,1,22,0.0,0.8722583050196836,80,1908,100000,1223,26740,1172,1900,840,465,709,53,702,5222,244,3080,47,51755,24,60848,15,3419,5,4267,5,3128,5,3229,5,4555,5,4753,5,11,368,17,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4583,15,2803586,3585,781.974556,0.511231,6.857678,0.0,17743.4,1460.0,0.706767,6390,4170,0,2687,3641,1332,0,504,1,21,0.0,1.0,100000,1455,80,1332,26740,1110,1900,833,465,530,53,504,5222,245,3080,45,51755,20,60848,15,4993,5,4895,5,4745,5,4537,5,4327,5,4075,5,11,280,17,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4584,15,571318,3583,159.437147,1.785423,54.815215,0.0,13320.5,1460.0,0.757621,1634,1634,0,640,938,124,1,52,1,12,0.0,1.0,1900,840,5222,242,80,124,465,54,53,52,3080,44,3799,10,4277,5,4270,5,4420,5,4681,5,4410,5,4453,5,4423,5,3833,5,3831,5,11,28,17,22,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4585,15,555891,3586,154.982751,1.963214,6.31433,0.0,10808.6,1460.0,0.767675,1449,1449,0,496,895,18,0,10,1,8,0.0,1.0,1900,840,5222,241,3080,45,80,18,465,12,53,10,4540,5,4421,5,3318,5,3088,5,4432,5,4420,5,4388,5,3416,5,4603,5,4686,5,11,6,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4586,15,556344,3598,154.597033,2.0070669999999997,0.0,0.0,10473.2,1460.0,0.768509,1421,1421,0,477,886,0,0,1,1,4,0.0,1.0,1900,840,5222,242,3080,46,3901,5,3856,5,3547,5,4212,5,3688,5,3866,5,4273,5,4668,5,4216,5,4432,5,4554,5,4215,5,4225,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4587,15,562057,3589,156.583086,1.958272,0.0,0.0,10435.1,1460.0,0.764931,1428,1428,0,484,889,0,0,1,1,4,0.0,0.986361341548698,1900,840,5222,239,3080,49,3498,10,4281,10,3311,10,3501,5,4656,5,3308,5,4715,5,4729,5,4740,5,4668,5,3962,5,4149,5,3318,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4588,15,542777,3582,151.513347,2.060018,0.0,0.0,10021.0,1460.0,0.772026,1385,1385,0,447,881,0,0,1,1,4,0.0,1.0,1900,840,5222,242,3080,41,4940,5,4687,5,3793,5,3324,5,4699,5,4131,5,4125,5,4686,5,3296,5,3972,5,3982,5,4579,5,4590,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4589,15,554098,3578,154.827077,2.003818,0.0,0.0,10350.2,1460.0,0.767626,1412,1412,0,470,886,0,0,1,1,4,0.0,0.9962709627734356,1900,840,5222,240,3080,46,4128,10,3349,5,4440,5,4129,5,3908,5,3703,5,3827,5,3830,5,4730,5,3949,5,4097,5,3201,5,4723,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4590,15,551312,3581,153.944851,2.008542,1.6696229999999999,0.0,10190.7,1460.0,0.769848,1412,1412,0,464,890,0,1,4,1,6,0.0,0.8495336879370518,1900,840,5222,244,3080,44,4100,5,4489,5,4474,5,4072,5,3349,5,3350,5,3978,5,3273,5,3089,5,4749,5,4740,5,4097,5,3301,5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4591,15,553784,3598,153.89139699999998,1.9728830000000002,126.662075,0.0,12483.7,1460.0,0.767733,1442,1442,0,492,894,19,0,10,1,10,0.0,0.8326352801561252,1900,840,5222,240,3080,44,80,19,465,13,53,10,3402,5,4134,5,4492,5,3898,5,4452,5,3817,5,3091,5,4498,5,3248,5,3908,5,11,6,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4592,15,546665,3594,152.09756299999998,2.05734,0.0,0.0,12047.3,1460.0,0.770219,1395,1395,0,456,883,0,0,1,1,4,0.0,0.999189736531372,1900,840,5222,241,3080,43,3940,5,4337,5,3929,5,3174,5,4248,5,4795,5,4583,5,3949,5,3944,5,4463,5,4460,5,4811,5,3186,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4593,15,551596,3598,153.27794699999998,2.019453,2.917836,0.0,12533.7,1460.0,0.768935,1427,1427,0,483,890,12,0,6,1,8,0.0,0.911994655310185,1900,840,5222,243,3080,44,80,12,465,8,53,6,4406,5,4451,5,4509,5,4463,5,3089,5,4499,5,4905,5,3442,5,4971,5,3627,5,11,4,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4594,15,584427,3584,163.055841,1.6827290000000001,44.420279,0.0,16089.1,1460.0,0.754445,1751,1751,0,730,965,163,0,78,1,12,0.0,1.0,1900,840,5222,239,80,163,465,98,53,78,3080,47,3741,5,4871,5,4966,5,4312,5,3777,5,3744,5,4580,5,3854,5,4976,5,3765,5,11,52,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4595,15,574479,3578,160.521504,1.7778580000000002,62.41575400000001,0.0,14952.5,1460.0,0.760141,1639,1639,0,644,939,105,0,53,1,10,0.0,0.9347637227900891,1900,840,5222,244,80,105,465,65,53,53,3080,46,4554,5,3919,5,3469,5,4966,5,3585,5,3572,5,4234,5,4558,5,3575,5,3654,5,11,34,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4596,15,559789,3590,155.90483799999998,1.94717,123.86311699999999,0.0,12164.5,1460.0,0.765993,1441,1441,0,486,897,7,1,8,1,8,0.0,0.999260081289737,1900,840,5222,240,3080,47,3990,10,4002,10,53,8,80,7,3467,5,3460,5,3253,5,3145,5,3803,5,3143,5,3469,5,3885,5,4306,5,10,4,11,2,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4597,15,564576,3575,157.922885,1.8211970000000002,58.64850500000001,0.0,14201.7,1460.0,0.7630140000000001,1583,1583,0,597,928,86,0,45,1,10,0.0,0.8666569550231988,1900,840,5222,244,80,86,465,52,53,45,3080,43,3927,10,3917,5,3350,5,4625,5,4042,5,3660,5,4682,5,3659,5,4804,5,3137,5,11,28,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4598,15,555957,3582,155.202152,1.9606720000000002,124.986122,0.0,12587.7,1460.0,0.7670130000000001,1448,1448,0,497,895,18,0,10,1,8,0.0,0.9992600812897371,1900,840,5222,242,3080,45,80,18,465,12,4299,10,4289,10,53,10,4481,5,4287,5,3366,5,4474,5,4300,5,4794,5,4840,5,4290,5,11,6,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,15,554856,3586,154.696596,1.994848,0.0,0.0,12107.7,1460.0,0.7693220000000001,1416,1416,0,472,886,0,0,1,1,4,0.0,0.9880899971983665,1900,840,5222,242,3080,46,4707,5,4647,5,3805,5,4645,5,3588,5,3443,5,4708,5,4693,5,4463,5,4967,5,4691,5,4954,5,3803,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,15,552299,3588,153.922122,2.004565,0.0,0.0,11983.3,1460.0,0.768227,1408,1408,0,465,885,0,0,1,1,4,0.0,0.7235972014491491,1900,840,5222,240,3080,45,3886,5,3664,5,3653,5,3902,5,4642,5,3884,5,3217,5,4622,5,3143,5,4540,5,4640,5,3819,5,4526,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4601,15,546376,3588,152.25876499999998,2.038903,180.16319,0.0,12327.8,1460.0,0.769649,1412,1412,0,469,888,12,0,6,1,9,0.0,0.9887270726926267,1900,840,5222,240,3080,42,80,12,465,7,53,6,3131,5,3678,5,3570,5,4478,5,3556,5,3142,5,3132,5,3773,5,4056,5,3292,5,11,4,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4602,15,553231,3580,154.52821200000002,1.961715,212.89534,0.0,12677.8,1460.0,0.767339,1457,1457,0,499,901,31,1,16,1,10,0.0,1.0,1900,840,5222,239,3080,43,80,31,53,16,465,14,4039,5,3417,5,4394,5,4391,5,3659,5,4553,5,3419,5,3864,5,4544,5,4607,5,11,8,17,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4603,15,544694,3581,152.068148,2.0514930000000002,0.0,0.0,11898.2,1460.0,0.769636,1390,1390,0,450,882,0,0,1,1,4,0.0,0.7596996687169981,1900,840,5222,240,3080,42,3363,5,3295,5,4451,5,4938,5,3827,5,4237,5,4823,5,4452,5,4428,5,3316,5,3183,5,4820,5,3176,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4604,15,553629,3584,154.446576,1.998104,194.484096,0.0,12471.0,1460.0,0.767393,1433,1433,0,484,891,12,0,6,1,8,0.0,1.0,1900,840,5222,240,3080,45,80,12,465,7,53,6,4047,5,3133,5,3833,5,3292,5,3822,5,3823,5,3588,5,3101,5,4274,5,4267,5,11,4,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4605,15,556182,3576,155.49523200000002,1.966379,1.8374240000000002,0.0,12182.5,1460.0,0.767955,1426,1426,0,480,890,6,0,4,1,7,0.0,1.0,1900,840,5222,240,3080,46,4169,10,4180,10,80,6,4649,5,4687,5,4459,5,4759,5,4708,5,4963,5,3886,5,4749,5,4183,5,4998,5,11,2,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4606,15,561922,3583,156.787465,1.8637400000000002,87.425013,0.0,14267.0,1460.0,0.762649,1570,1570,0,588,924,81,0,41,1,11,0.0,1.0,1900,840,5222,240,80,81,465,52,3080,43,53,41,4321,5,3513,5,4839,5,4351,5,3572,5,3562,5,4146,5,3775,5,4840,5,3883,5,11,26,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4607,15,680379,3577,190.176264,1.177237,12.977210000000001,0.0,22556.5,1460.0,0.728155,2644,2644,0,1441,1147,663,0,255,1,11,0.0,1.0,1900,840,80,663,465,257,53,255,5222,241,100000,50,3080,47,3693,5,4890,5,4838,5,3349,5,3163,5,4845,5,4150,5,3998,5,4061,5,11,134,17,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4608,15,1552562,3591,432.310163,0.633501,5.5185889999999995,0.0,24108.7,1460.0,0.712399,5247,5247,0,2894,2297,1694,1,644,1,14,1.0,1.0,80,1694,1900,840,38012,757,53,644,465,633,5222,277,3080,49,100000,48,3831,5,4834,5,3303,5,3582,5,3813,5,3560,5,3349,5,3350,5,11,334,17,308,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4609,15,610857,3592,170.01726599999998,1.528899,29.044702,0.0,16549.9,1460.0,0.746263,1959,1959,0,895,1005,265,0,118,1,11,0.0,0.9241608451442498,1900,840,80,265,5222,243,465,127,53,118,3080,46,100000,31,3495,5,3437,5,3246,5,3248,5,4305,5,3414,5,3416,5,4614,5,3085,5,11,68,17,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4610,15,564357,3581,157.56313400000002,1.882177,34.767573999999996,0.0,12029.1,1460.0,0.763597,1532,1532,0,561,913,58,0,27,1,10,0.0,0.9969151597447763,1900,840,5222,240,80,58,3080,46,465,33,53,27,3935,10,4092,5,3874,5,3937,5,3560,5,4268,5,4292,5,3264,5,3872,5,4606,5,11,18,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4611,15,547794,3583,152.876918,2.025571,0.25598899999999997,0.0,10303.1,1460.0,0.7691439999999999,1405,1405,0,463,886,6,0,3,1,7,0.0,0.9966158955401239,1900,840,5222,238,3080,43,80,6,4606,5,4593,5,3830,5,3817,5,3629,5,3296,5,4135,5,3679,5,4603,5,3682,5,3616,5,3816,5,11,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4612,15,564041,3587,157.21187,1.837059,58.23044599999999,0.0,12613.7,1460.0,0.762029,1579,1579,0,596,925,91,0,42,1,9,0.0,1.0,1900,840,5222,241,80,91,465,49,3080,43,53,42,4197,5,4879,5,3658,5,4742,5,4753,5,4867,5,3166,5,4958,5,4614,5,3156,5,11,26,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4613,15,570874,3587,159.149235,1.81255,38.058203000000006,0.0,12739.4,1460.0,0.759933,1596,1596,0,609,926,92,0,40,1,10,0.0,1.0,1900,840,5222,241,80,92,3080,46,465,46,53,40,3731,10,3718,10,4967,5,3753,5,3259,5,3765,5,4262,5,3660,5,4734,5,3247,5,11,24,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4614,15,550403,3581,153.688986,2.006318,1.704911,5.162479,10103.5,1460.0,0.7690100000000001,1406,1406,0,460,890,0,1,4,2,7,0.0,1.0,1900,840,5222,240,3080,43,4889,5,3642,5,4129,5,4887,5,4248,5,3097,5,4135,5,4558,5,3639,5,3495,5,3088,5,3487,5,4691,5,10,2,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,15,600523,3575,167.964681,1.6637009999999999,57.007422,0.0,15580.0,1460.0,0.75198,1708,1708,0,717,957,121,0,61,1,15,0.0,0.9518172596883128,1900,840,5222,242,80,121,465,74,53,61,3080,56,4367,10,3947,10,4354,10,4503,5,4730,5,3168,5,3157,5,4502,5,4478,5,4510,5,11,40,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,15,573199,3592,159.55273400000002,1.8988040000000002,36.002264000000004,0.0,12827.0,1460.0,0.7631939999999999,1461,1461,0,526,899,12,0,6,1,8,0.0,0.8727980352330196,1900,840,5222,241,3080,53,80,12,3188,10,465,8,53,6,4689,5,4858,5,3975,5,3221,5,4674,5,4347,5,4914,5,3933,5,3719,5,11,4,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,15,581267,3590,161.874315,1.882986,0.0,0.0,12740.1,1460.0,0.7626029999999999,1460,1460,0,528,898,0,1,1,1,5,0.0,0.9962691998777434,1900,840,5222,243,3080,57,3894,10,4697,10,3893,10,3864,5,4772,5,3886,5,4459,5,4682,5,4687,5,3313,5,3335,5,3315,5,4460,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,15,573494,3598,159.366702,1.925405,0.0,0.0,12687.9,1460.0,0.76452,1445,1445,0,515,894,0,0,1,1,4,0.0,0.9822986743921747,1900,840,5222,245,3080,54,4494,5,4495,5,4708,5,3540,5,4696,5,3933,5,4064,5,4485,5,4412,5,3918,5,4591,5,4468,5,3935,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619,15,571447,3593,159.04335600000002,1.9132200000000001,181.892192,0.0,13110.3,1460.0,0.762814,1464,1464,0,533,901,19,0,9,1,9,0.0,1.0,1900,840,5222,242,3080,52,80,19,465,12,53,9,3173,5,4162,5,3481,5,4635,5,3316,5,3570,5,3318,5,4642,5,3201,5,3571,5,11,6,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620,15,596755,3585,166.42161299999998,1.6906189999999999,57.220268999999995,0.0,15602.1,1460.0,0.753464,1701,1701,0,709,956,119,0,60,1,14,0.0,0.9192804897505034,1900,840,5222,240,80,119,465,75,53,60,3080,55,4644,10,3642,5,3823,5,3822,5,4659,5,3493,5,3565,5,4630,5,4661,5,3515,5,11,38,17,20,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621,15,611476,3589,170.364708,1.576292,40.69575,0.0,16679.6,1460.0,0.749949,1828,1828,0,810,984,175,0,88,1,16,0.0,0.9831512851352845,1900,840,5222,242,80,175,465,113,53,88,3080,56,3817,10,4149,5,4150,5,4844,5,3816,5,4983,5,4965,5,3245,5,4768,5,4686,5,11,58,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622,15,588821,3592,163.909937,1.808834,56.609588,0.0,13565.9,1460.0,0.759547,1533,1533,0,583,915,31,0,17,1,11,0.0,0.8386278693775349,1900,840,5222,242,3080,58,80,31,465,20,53,17,3557,10,4277,5,3567,5,4833,5,4983,5,4603,5,4494,5,4905,5,3578,5,4977,5,11,10,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623,15,579888,3581,161.92086799999998,1.819769,38.446246,0.0,14233.8,1460.0,0.760684,1560,1560,0,603,925,61,1,32,1,14,0.0,1.0,1900,840,5222,242,80,61,3080,52,465,40,53,32,3909,5,3385,5,4144,5,3667,5,3240,5,4562,5,4567,5,3085,5,4555,5,4154,5,11,20,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624,15,595603,3575,166.564162,1.753711,109.76198500000001,0.0,14252.6,1460.0,0.7574649999999999,1591,1591,0,627,929,55,0,30,1,13,0.0,0.7563832187697568,1900,840,5222,244,3080,59,80,55,465,33,53,30,3594,10,3209,5,3581,5,4671,5,4281,5,3705,5,3849,5,4027,5,3515,5,3717,5,11,18,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625,15,602719,3598,167.48853400000002,1.7071009999999998,61.883204000000006,0.0,14959.9,1460.0,0.754009,1655,1655,0,678,941,92,0,42,1,11,0.0,1.0,1900,840,5222,241,80,92,3080,59,465,49,53,42,4044,10,3676,6,3110,5,4399,5,4038,5,3123,5,4027,5,3132,5,4730,5,4394,5,11,26,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626,15,713045,3599,198.080075,1.04281,8.771891,0.0,24352.1,1460.0,0.720963,3040,3040,0,1758,1249,897,1,356,1,21,0.0,0.715987400987451,80,897,1900,840,465,364,53,356,5222,242,3080,51,3820,5,4911,5,4615,5,4621,5,4937,5,3750,5,4432,5,3653,5,4420,5,3266,5,11,188,17,166,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627,15,558922,3581,156.039026,1.985553,166.65121100000002,0.0,13078.0,1460.0,0.764633,1427,1427,0,511,886,12,0,6,1,8,0.0,0.9989984999376281,1900,830,5222,241,3080,50,80,12,4530,10,4534,10,465,8,53,6,4681,5,4674,5,4740,5,4555,5,4663,5,4248,5,4732,5,4728,5,11,4,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628,15,638439,3597,177.460061,1.7889849999999998,118.35928500000001,0.0,13503.2,1460.0,0.760521,1620,1549,0,583,1005,67,0,29,1,15,1.0,0.9683198082515118,1900,840,5222,240,100000,72,80,67,3080,47,465,31,53,29,29808,18,62733,8,4982,5,3383,5,4186,5,4796,5,4630,5,3266,5,3166,5,11,16,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629,15,1456993,3598,404.87042,0.681824,8.138967,0.0,21088.6,1460.0,0.712453,4538,3976,0,2314,2211,1093,0,440,1,19,0.0,1.0,80,1093,1900,840,100000,480,465,478,53,440,63610,313,5222,246,29808,162,29812,118,3080,52,62733,40,3778,5,3091,5,3775,5,3886,5,4564,5,11,244,17,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630,15,1361335,3598,378.270887,0.69235,7.1286130000000005,0.0,22765.7,1460.0,0.709487,4656,4177,0,2478,2129,1253,0,504,1,22,0.0,0.9534182468876085,80,1253,1900,840,465,536,53,504,100000,423,5222,242,63610,239,29812,238,3080,51,62733,24,3402,10,3392,5,3198,5,4130,5,4971,5,4146,5,11,282,17,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,15,1270631,3598,353.105258,0.761415,8.22987,0.0,22177.0,1460.0,0.714234,4251,3807,0,2204,1976,1058,0,432,1,18,-1.0,0.9394895352248825,80,1058,1900,840,465,485,53,432,100000,391,5222,245,29812,222,63610,200,3080,47,62733,24,3921,5,3180,5,3910,5,4936,5,3937,5,4940,5,11,250,17,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4632,15,1071623,3595,298.072558,1.20603,34.830543,0.0,12817.5,1460.0,0.75166,2505,2057,0,811,1636,232,1,99,1,17,0.0,0.7634472025929371,1900,840,5222,245,80,232,29812,224,63610,201,100000,198,465,109,53,99,3080,45,62733,22,4459,5,4889,5,4961,5,3736,5,4963,5,3562,5,11,56,17,41,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,15,1262098,3599,350.599416,0.76462,8.328259,0.0,21879.1,1460.0,0.714619,4193,3765,0,2162,1967,1054,0,416,1,19,0.0,0.45871060479074705,80,1054,1900,847,465,458,53,416,100000,390,5222,246,63610,219,29812,214,3080,43,62733,24,4762,10,4590,5,4180,5,4499,5,4461,5,4583,5,11,240,17,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4634,15,1234016,3598,342.962529,0.7978069999999999,8.407884,0.0,20878.3,1460.0,0.719592,4019,3539,0,1965,1993,1005,0,428,1,17,0.0,1.0,80,1005,1900,833,465,488,53,428,5222,242,29812,240,100000,216,63610,205,3080,46,62733,24,3260,5,3460,5,3156,5,4661,5,3591,5,3456,5,11,254,17,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
