MAC_addr,label,min_1,min_2,min_3,min_4,min_5,min_6,min_7,min_8,min_9,min_10,min_11,min_12,min_13,min_14,min_15,min_16,min_17,min_18,min_19,min_20,min_21,min_22,min_23,min_24,min_25,min_26,min_27,min_28,min_29,min_30,min_31,min_32,min_33,min_34,min_35,min_36,min_37,min_38,min_39,min_40,min_41,min_42,min_43,min_44,min_45,min_46,min_47,min_48,min_49,min_50,min_51,min_52,min_53,min_54,min_55,min_56,min_57,min_58,min_59
ec:1a:59:83:28:11,1,4,6,90,9,4,91,4,94,7,6,96,3,8,89,6,4,91,6,91,5,90,7,5,196,8,88,8,88,6,152,9,4,91,4,73,8,148,7,5,96,3,90,4,6,91,6,191,6,8,90,4,90,4,9,90,5,87,6,5
ec:1a:59:83:28:11,1,6,110,8,4,154,4,9,148,6,5,175,6,217,4,8,92,2,88,6,114,8,4,89,6,175,7,4,91,5,8,92,6,89,7,4,153,4,196,7,6,91,5,113,6,59,4,91,6,6,92,6,143,15,4,77,4,93,4,8
ec:1a:59:83:28:11,1,9,3,197,4,5,152,4,111,5,10,112,6,88,6,93,5,4,112,6,7,89,2,4,94,3,90,4,220,4,6,93,4,94,5,6,88,10,89,6,5,114,7,92,23,7,93,5,88,9,4,1006,940,206,4,8,87,5,150,5
ec:1a:59:83:28:11,1,4,6,198,6,60,6,4,116,5,5,102,10,110,7,4,150,7,92,4,7,93,2,4,89,7,73,6,4,196,8,90,4,151,4,7,149,5,88,9,4,33,4,90,5,1,91,4,92,5,117,4,188,17,6,89,5,7,90,5
ec:1a:59:83:28:11,1,91,8,4,109,3,62,4,149,6,5,85,4,91,5,9,89,7,253,5,7,115,4,84,6,153,3,5,148,10,91,5,6,92,5,59,5,88,7,4,93,4,199,4,6,74,6,113,4,5,150,4,152,1620,5,90,6,7,88,6
ec:1a:59:83:28:11,1,1001,88,5,4,95,4,196,3,83,14,7,89,7,8,77,5,149,6,7,116,5,4,91,6,4,92,4,93,4,7,91,7,216,6,4,153,4,6,113,8,61,5,5,78,8,100,6,149,7,93,7,89,4,6,98,3,195,4,10
ec:1a:59:83:28:11,1,7,90,4,9,116,6,4,155,4,155,4,114,6,4,89,5,91,6,89,7,245,17,4,151,3,122,7,110,7,5,158,4,92,5,95,3,6,87,6,94,7,4,90,7,197,4,7,148,7,62,4,6,112,6,91,5,4,154,6
ec:1a:59:83:28:11,1,4,10,121,7,61,6,90,6,197,6,8,90,5,141,16,7,90,4,120,7,7,143,8,29,9,59,7,3,158,5,7,90,7,7,198,5,88,8,91,7,4,151,7,149,4,5,91,6,152,6,60,6,58,7,4,94,4,200,4
ec:1a:59:83:28:11,1,154,5,2,151,10,109,7,4,155,7,7,91,5,92,7,81,7,4,93,5,89,5,7,196,1,150,4,10,88,6,89,9,3,62,4,5,112,6,90,7,6,90,4,92,5,6,88,5,7,189,7,90,4,4,93,4,6,99,10
ec:1a:59:83:28:11,1,92,3,7,92,4,88,5,7,90,7,4,92,7,91,4,5,258,7,92,7,4,93,4,76,4,9,88,5,90,6,6,88,5,90,9,4,91,5,8,155,6,196,6,7,92,4,90,4,100,4,90,3,7,88,6,90,5,9,114
ec:1a:59:83:28:11,1,4,93,4,94,3,193,7,7,4,9,115,3,3,113,4,114,6,110,5,8,63,4,91,4,8,89,5,110,9,200,6,4,89,4,82,15,4,122,4,7,114,7,6,91,5,91,8,6,93,8,4,33,4,115,3,7,214,6,4
ec:1a:59:83:28:11,1,9,6,88,4,8,77,6,149,6,7,93,5,93,7,93,4,5,85,9,91,6,193,9,110,6,5,88,8,91,7,91,9,139,16,4,112,6,90,3,154,5,6,150,6,194,10,88,6,5,99,5,4,78,4,8,112,5,111,10
ec:1a:59:83:28:11,1,93,4,60,7,91,4,91,6,6,197,5,4,122,6,81,17,7,91,4,94,3,92,2,5,90,9,28,6,4,153,7,151,4,6,196,6,89,4,7,92,6,65,7,113,5,1,154,4,125,4,91,4,9,91,7,111,7,208,5
ec:1a:59:83:28:11,1,152,6,120,41,1,154,7,6,92,8,4,82,4,95,4,95,4,6,92,6,64,4,5,212,9,89,4,3,98,4,6,90,7,93,6,88,6,5,155,4,100,4,94,4,14,99,7,7,196,4,110,10,2043,5,4,95,4,81,16
ec:1a:59:83:28:11,1,91,5,4,113,4,94,4,3,113,7,7,89,5,163,9,4,150,4,97,5,7,110,5,99,7,89,6,6,93,4,150,4,5,114,4,91,8,6,199,6,88,8,4,92,4,10,88,5,133,7,88,5,7,109,4,90,5,7,91
ec:1a:59:83:28:11,1,5,7,5,253,9,88,9,88,7,5,178,4,90,1,90,7,6,90,4,95,4,90,4,6,81,6,4,198,8,6,93,6,88,9,4,89,2,8,152,4,149,6,7,89,7,148,9,4,93,4,30,6,7,193,6,91,5,90,6
ec:1a:59:83:28:11,1,96,4,5,92,8,91,5,91,5,95,4,7,149,8,4,92,3,198,5,115,4,8,114,4,91,5,5,90,8,5,95,7,101,4,6,120,10,88,7,3,106,0,198,4,6,115,7,88,7,8,91,5,4,77,7,6,89,6,7
ec:1a:59:83:28:11,1,2,113,4,9,89,7,88,9,4,200,5,5,114,4,6,112,8,5,59,5,150,6,4,172,7,101,7,4,91,5,82,4,90,4,8,198,5,6,92,10,89,5,90,8,1,92,4,93,7,152,4,7,91,6,4,93,3,92,4
ec:1a:59:83:28:11,1,7,4,117,4,92,2,10,88,6,91,8,148,7,4,92,6,7,88,7,7,153,5,4,32,7,176,3,6,113,7,5,89,4,11,74,5,90,9,6,118,4,150,6,6,89,5,93,5,7,91,1,7,213,5,90,6,7,88,6
ec:1a:59:83:28:11,1,155,4,92,4,63,8,4,91,4,93,3,7,88,7,92,6,4,256,7,95,4,7,88,10,89,7,4,155,4,7,92,3,7,87,5,80,20,4,94,4,4,150,7,258,8,92,6,110,8,4,95,4,5,89,6,5,90,6,5
ec:1a:59:83:28:11,1,4,6,87,8,92,6,4,150,7,199,4,6,90,7,3,61,5,92,7,6,93,7,7,111,6,4,92,4,116,4,9,88,6,89,6,198,6,3,93,7,90,5,4,92,6,92,4,92,8,6,91,7,4,94,4,7,4,7,92
ec:1a:59:83:28:11,1,252,4,9,75,6,87,9,112,7,6,95,8,90,4,112,6,5,89,6,153,8,88,6,198,9,5,88,5,5,93,4,90,5,8,76,6,3,91,7,6,92,5,90,5,89,6,4,93,5,197,4,94,6,5,93,4,91,4,98
ec:1a:59:83:28:11,1,63,3,4,60,6,7,92,4,151,8,5,150,4,255,7,4,88,6,94,5,4,150,4,10,90,5,3,116,4,114,4,5,90,5,4,136,8,149,7,194,6,90,6,4,92,6,90,4,7,149,8,88,6,4,93,4,6,88,7
ec:1a:59:83:28:11,1,90,7,88,8,4,193,4,61,6,7,91,4,92,4,4,153,4,92,5,92,5,8,89,4,92,4,9,89,8,178,29,2,90,4,115,6,7,111,7,59,7,151,6,4,78,5,90,4,7,153,4,91,4,200,3,5,150,10,91
ec:1a:59:83:28:11,1,4,113,6,7,150,5,92,4,6,93,5,6,88,4,58,7,148,4,7,226,8,148,6,97,10,4,93,4,7,92,6,5,90,8,88,7,2,90,8,93,4,5,153,6,4,275,4,94,5,92,4,9,88,5,5,90,6,4,90
ec:1a:59:83:28:11,1,115,5,89,4,91,6,7,88,5,7,206,4,91,4,8,113,3,6,114,5,4,113,4,154,4,6,88,10,92,6,4,112,6,4,90,5,196,5,91,5,1,152,4,4,104,8,88,4,92,4,82,921,985,4,154,4,23,95,6
ec:1a:59:83:28:11,1,99,4,92,4,5,87,4,93,4,7,92,7,151,5,75,5,7,223,4,8,154,5,149,6,4,97,4,88,5,7,90,6,112,4,94,4,6,91,10,96,5,4,206,6,6,89,8,93,9,3,92,2,103,4,92,4,8,111,5
ec:1a:59:83:28:11,1,92,7,4,92,4,8,90,6,197,5,6,92,4,6,76,6,111,6,7,42,7,90,5,92,7,90,7,4,100,4,7,88,8,252,6,170,5,112,6,4,93,7,67,14,4,111,7,5,97,6,73,26,4,2060,4,8,86,6,5
ec:1a:59:83:28:11,1,4,111,5,80,19,4,89,5,8,93,7,89,7,6,151,3,89,6,6,94,7,111,10,4,198,4,155,4,104,5,4,153,4,7,91,8,88,5,3,98,7,100,4,154,7,5,149,7,198,8,4,90,5,153,6,5,91,4,9
ec:1a:59:83:28:11,1,6,4,105,3,7,92,8,153,6,118,5,91,5,6,197,7,95,5,12,156,5,141,15,6,151,10,88,7,5,97,3,92,4,92,6,90,4,4,266,4,6,77,6,90,6,58,6,91,7,6,94,3,95,4,91,4,8,89,7
ec:1a:59:83:28:11,1,4,199,1,5,89,8,90,6,4,95,7,90,4,5,140,5,111,7,114,9,4,111,5,92,6,4,221,5,161,4,113,4,93,4,7,136,5,90,7,4,97,7,92,4,5,89,9,89,3,5,220,4,4,152,3,8,90,6,96
ec:1a:59:83:28:11,1,5,102,4,6,116,6,98,1,178,6,7,88,5,7,139,4,4,219,7,92,6,4,92,4,5,110,9,89,6,4,97,6,88,4,4,95,3,92,5,7,94,7,4,210,7,90,4,6,94,10,89,8,89,8,0,91,4,149,10
ec:1a:59:83:28:11,1,117,4,6,82,6,90,6,6,199,5,5,110,8,111,5,91,8,6,110,6,88,9,88,7,4,94,4,90,3,97,7,7,193,6,93,3,4,91,6,7,92,6,90,7,92,4,7,30,8,66,6,88,10,4,114,4,32,228,6
ec:1a:59:83:28:11,1,5,93,5,90,4,6,90,6,94,7,6,78,5,66,14,10,87,3,147,11,216,8,4,91,6,151,5,4,94,5,91,3,6,151,7,150,5,6,148,4,92,4,10,74,6,197,10,4,93,6,110,7,4,98,5,92,4,6,176
ec:1a:59:83:28:11,1,4,92,4,91,7,5,89,7,4,9,4,140,39,7,91,4,153,4,98,5,6,109,5,30,4,4,75,6,6,95,7,61,8,4,103,4,279,5,5,155,6,6,89,7,88,7,6,152,5,11,152,8,88,6,6,99,4,80,17
ec:1a:59:83:28:11,1,90,5,199,7,90,3,5,92,4,115,6,4,92,4,6,75,11,89,8,5,94,8,90,5,5,92,3,253,3,6,178,5,111,6,62,5,9,117,5,97,4,6,110,8,149,6,5,89,9,93,2,5,220,3,92,4,89,6,96
ec:1a:59:83:28:11,1,5,102,5,75,3,84,6,5,93,7,91,6,4,151,4,9,194,6,90,7,87,4,1,112,7,60,4,7,91,6,151,5,5,91,5,89,7,6,116,4,5,218,7,3,89,3,9,88,7,90,6,90,7,4,77,8,88,6,43
ec:1a:59:83:28:11,1,7,6,29,4,90,6,4,267,4,94,4,6,89,8,4,92,4,148,7,5,92,4,93,5,78,4,6,89,6,92,6,198,5,4,77,4,115,4,7,91,8,88,4,6,93,18,98,6,46,64,2,88,7,6,89,6,4,169,5
ec:1a:59:83:28:11,1,4,8,89,4,91,4,8,149,6,4,97,3,5,93,7,92,5,88,5,8,95,4,197,4,117,4,113,4,7,94,5,4,88,7,96,5,4,95,5,93,4,150,6,150,4,197,7,5,92,6,4,83,5,4,74,6,86,3,5
ec:1a:59:83:28:11,1,8,110,8,30,11,4,94,4,104,8,7,195,4,94,2,3,87,7,115,6,4,92,7,76,4,6,88,8,5,103,4,176,4,151,5,194,7,2,89,4,95,4,90,4,5,91,3,88,8,115,4,5,1692,271,94,4,91,4,8
ec:1a:59:83:28:11,1,4,5,148,8,5,92,4,94,5,7,90,6,90,5,89,6,6,91,4,157,3,6,110,5,5,196,6,149,4,5,93,4,92,4,5,91,7,88,5,7,91,4,92,4,9,91,4,6,64,5,4,198,5,94,4,7,88,8,5
ec:1a:59:83:28:11,1,4,91,5,88,4,92,8,5,95,5,7,113,7,112,6,257,5,4,151,4,152,4,6,89,7,87,5,98,7,94,6,5,90,8,93,7,4,89,8,7,196,6,91,5,4,31,4,94,3,151,4,94,3,5,90,9,91,4,116
ec:1a:59:83:28:11,1,92,4,7,253,7,7,93,3,3,96,6,4,115,4,115,4,5,118,8,93,4,5,88,9,89,5,4,7,5,200,2,149,6,7,89,5,114,7,124,4,5,151,6,5,92,6,90,4,8,91,8,90,4,3,202,3,91,4,7
ec:1a:59:83:28:11,1,6,90,4,8,89,6,4,113,7,96,4,90,6,3,88,5,77,9,196,7,90,9,4,41,4,92,5,90,7,5,115,5,92,4,91,7,5,86,8,93,7,4,256,4,105,4,6,88,10,4,94,5,6,153,4,141,14,7,91
ec:1a:59:83:28:11,1,4,92,6,5,90,5,151,7,199,8,4,116,5,154,6,113,5,2,114,5,10,90,6,4,95,4,98,4,7,114,6,160,7,6,210,4,94,4,8,94,3,89,4,92,4,6,90,8,83,18,4,94,4,174,4,149,6,192,5
ec:1a:59:83:28:11,1,92,1,5,92,7,92,5,82,6,8,94,4,5,111,8,88,6,4,94,4,90,4,196,6,3,91,4,10,90,7,4,139,5,8,74,6,91,7,5,104,4,69,4,92,4,7,88,2,194,4,10,89,6,89,8,5,94,5,95
ec:1a:59:83:28:11,1,5,88,7,76,6,3,89,3,155,7,4,80,6,5,197,6,4,93,5,92,4,9,58,7,4,91,6,7,90,4,91,5,4,149,6,6,152,4,93,7,6,193,6,4,153,4,92,4,128,4,6,85,7,97,5,88,6,91,5
ec:1a:59:83:28:11,1,113,6,6,92,4,196,5,7,82,6,86,9,88,6,4,81,4,78,6,5,95,4,6,150,10,148,5,151,7,6,197,4,90,7,3,89,7,89,6,83,7,81,75,5,76,5,149,8,5,114,4,93,5,196,4,6,90,5,91
ec:1a:59:83:28:11,1,4,87,4,91,7,6,114,4,6,5,8,4,93,1,94,4,6,90,10,4,198,4,152,6,6,74,5,93,7,103,4,6,151,6,90,5,89,4,5,93,4,93,4,198,4,7,90,8,91,7,6,153,4,91,8,4,91,4,94
ec:1a:59:83:28:11,1,7,91,7,90,9,88,8,130,74,4,116,4,5,92,4,7,5,9,92,1,4,90,7,5,89,6,7,113,5,95,4,10,28,7,4,171,4,4,90,6,76,76,5,111,8,168,7,4,159,4,6,88,7,6,93,4,111,6,9
ec:1a:59:83:28:11,1,7,90,7,198,7,112,7,4,147,7,91,4,6,153,5,89,5,4,113,6,4,90,7,114,4,6,90,10,3,201,2,93,4,5,90,6,7,91,5,95,7,4,89,4,91,8,6,89,7,94,5,3,92,4,8,198,8,88,10
ec:1a:59:83:28:11,1,7,4,90,7,4,89,5,92,3,7,91,6,92,7,74,6,7,92,4,263,4,7,150,7,4,139,4,110,6,4,95,3,5,91,8,3,90,4,107,6,5,89,4,7,63,4,197,4,159,5,90,4,9,84,3689,5,88,10,5
ec:1a:59:83:28:11,1,4,82,17,7,59,6,90,6,4,96,4,194,4,7,91,7,92,4,156,5,8,90,7,91,9,88,7,4,73,6,4,79,4,92,6,191,7,6,90,4,88,6,6,5,65,17,6,90,5,155,4,10,147,5,149,8,4,149,5
ec:1a:59:83:28:11,1,9,4,150,4,93,7,6,148,6,119,5,3,89,2,9,88,6,4,93,5,6,110,4,93,4,5,193,8,94,6,79,17,7,75,3,92,7,48,5,156,4,8,88,6,75,8,4,89,6,202,9,4,151,4,7,87,6,88,7
ec:1a:59:83:28:11,1,96,4,151,7,5,92,5,4,92,6,89,4,6,99,4,7,215,8,94,6,88,9,4,104,4,30,7,100,5,115,6,6,89,6,88,5,5,148,5,7,205,4,90,4,8,89,5,88,8,4,95,4,6,95,5,87,4,5,96
ec:1a:59:83:28:11,1,88,6,31,6,4,195,7,5,116,5,89,11,3,93,1,8,88,6,4,115,9,111,7,67,8,77,6,5,96,7,195,4,7,91,5,87,5,4,96,4,93,4,92,4,4,92,4,92,4,38,5,9,63,6,4,257,7,89,4
ec:1a:59:83:28:11,1,118,5,89,4,5,90,7,90,7,156,7,4,102,4,151,3,27,67,9,200,5,110,6,6,92,4,32,8,95,5,148,5,7,94,4,5,90,3,155,6,4,94,4,195,4,11,90,6,93,5,8,110,5,150,8,5,89,3,95
ec:1a:59:83:28:11,1,6,149,6,149,8,4,91,4,8,196,8,88,7,5,91,5,5,91,4,96,4,94,4,40,4,4,77,7,4,99,6,91,4,6,195,8,107,5,5,117,6,89,6,4,34,5,7,29,11,5,34,4,115,6,90,4,5,148,6
ec:1a:59:83:28:11,1,204,5,91,7,4,31,4,93,4,7,93,8,4,144,4,90,7,4,84,5,7,92,4,5,89,6,197,5,9,94,6,91,6,92,7,89,7,3,96,2,31,125,9,149,5,91,4,92,6,7,190,7,171,6,4,112,7,5,95
ec:1a:59:83:28:11,1,4,93,4,92,4,10,93,5,4,97,10,5,92,5,79,4,4,195,4,7,97,4,175,7,101,4,6,89,9,3,93,5,151,5,150,6,4,95,4,93,4,9,190,6,91,8,90,6,5,95,6,6,4,6,89,10,89,4,3
ec:1a:59:83:28:11,1,6,3,91,4,76,4,5,207,9,115,6,4,91,6,104,4,7,6,4,92,5,6,93,6,4,61,8,91,6,98,4,9,254,7,4,92,4,81,15,4,89,6,5,90,8,4,92,4,76,26,6,65,6,6,61,4,90,4,10
ec:1a:59:83:28:11,1,8,88,8,4,100,6,80,9,93,6,4,93,4,60,4,6,91,6,18,80,7,92,4,5,194,8,119,5,96,7,6,110,6,4,155,3,7,149,9,3,153,2,151,6,7,89,28,93,46,4,174,4,123,5,4,174,4,115,5
ec:1a:59:83:28:11,1,4,8,148,8,4,112,6,90,4,7,95,8,4,89,4,166,4,4,93,7,3,89,6,89,10,89,4,4,100,4,90,4,90,7,7,88,5,152,4,199,5,5,88,7,74,6,7,91,5,6,154,9,88,6,4,104,4,6,93
ec:1a:59:83:28:11,1,91,4,92,5,9,196,7,148,6,95,6,4,91,7,7,89,7,89,10,4,156,4,6,88,4,90,4,6,153,6,217,9,4,152,4,6,90,6,116,7,131,131,89,32,2,94,4,6,96,7,61,4,6,1855,9,173,6,5,100
ec:1a:59:83:28:11,1,91,3,152,5,6,149,7,90,5,94,5,6,90,4,89,7,137,7,4,203,4,8,88,6,88,8,1,92,6,117,7,113,4,90,9,5,89,4,122,82,7,90,6,199,5,90,5,5,8,4,94,4,94,3,6,149,4,155,5
ec:1a:59:83:28:11,1,4,9,90,6,90,7,195,4,3,117,6,113,4,6,90,9,111,4,7,88,7,4,90,4,93,4,6,88,8,91,4,4,198,7,93,4,112,6,8,94,7,59,6,7,89,6,7,91,5,127,4,92,0,6,91,8,29,164,5
ec:1a:59:83:28:11,1,97,7,91,5,6,92,5,5,93,7,90,3,150,2,9,88,7,90,9,4,94,4,7,219,6,4,93,6,6,93,5,89,7,141,4,109,6,5,94,7,90,5,148,7,4,166,55,220,30,8,114,4,80,4,9,59,7,150,8
ec:1a:59:83:28:11,1,155,4,114,7,6,111,8,4,94,5,215,105,274,107,106,197,80,190,105,105,260,109,248,107,156,134,36,191,54,7,97,4,88,7,84,10,192,5,4,68,6,81,6,4,115,4,91,4,99,4,5,88,5,90,6,88,6,6,159
ec:1a:59:83:28:11,1,194,6,7,90,5,89,8,55,93,6,7,91,4,112,4,152,4,91,5,6,94,6,148,5,8,195,5,79,16,90,7,4,152,8,151,4,14,80,10,93,7,112,8,112,4,2,88,7,6,202,5,92,4,83,14,7,6,6,95
ec:1a:59:83:28:11,1,6,90,4,3,89,10,4,90,4,100,5,5,88,4,199,5,93,4,159,4,112,4,6,92,7,76,7,81,14,4,92,4,94,5,4,91,7,7,204,7,42,78,4,30,4,8,151,7,4,95,5,140,14,6,93,7,89,5,6
ec:1a:59:83:28:11,1,5,4,94,7,5,194,8,88,8,2,98,4,10,88,5,90,7,172,6,6,115,9,4,92,4,90,6,6,96,6,195,5,2,77,4,104,4,7,94,10,4,92,4,4,79,4,150,4,157,4,6,90,6,92,6,251,6,91,6
ec:1a:59:83:28:11,1,8,4,90,4,4,90,7,90,5,7,94,7,88,6,88,9,3,92,6,202,7,6,89,7,117,7,110,5,5,96,6,88,6,92,6,4,172,1,11,104,7,4,118,3,196,4,6,112,8,4,116,7,88,6,4,91,7,92,6
ec:1a:59:83:28:11,1,94,5,4,93,4,104,4,6,175,8,193,6,4,112,7,6,80,4,10,93,4,86,6,7,7,4,115,7,106,4,5,88,7,4,96,4,187,4,6,155,4,155,5,3,75,10,89,6,93,5,6,95,4,7,78,8,50,7,5
ec:1a:59:83:28:11,1,5,254,2,4,94,4,152,5,9,92,6,89,8,4,94,4,114,6,8,116,5,91,7,4,91,4,198,7,115,7,7,153,4,7,90,7,91,7,5,107,4,8,110,6,92,6,24,89,8,1,116,4,259,7,5,89,7,91,7
ec:1a:59:83:28:11,1,4,114,4,5,105,5,61,4,97,5,7,90,6,8,93,3,112,5,5,156,8,4,202,5,151,4,9,88,6,5,96,9,148,7,4,93,4,90,5,92,5,117,4,97,64,6,194,6,95,9,9,147,4,91,7,90,6,4,99
ec:1a:59:83:28:11,1,6,112,8,88,6,138,8,6,95,5,6,194,7,89,4,7,91,6,4,95,6,3,87,6,89,9,88,6,92,12,79,17,4,114,7,7,221,5,100,4,150,5,5,137,4,101,6,7,98,4,149,4,125,5,66,1899,9,89,6
ec:1a:59:83:28:11,1,200,10,3,89,4,93,3,90,4,78,28,6,89,5,7,151,4,6,4,9,93,6,5,92,5,256,4,88,11,4,155,4,9,96,6,77,5,91,5,155,6,7,91,4,7,89,8,89,5,1,259,7,90,7,5,33,4,5,93
ec:1a:59:83:28:11,1,4,89,4,7,92,7,88,3,115,4,5,89,5,93,6,5,252,7,7,155,6,4,93,4,90,4,64,4,6,81,3,91,5,152,5,8,66,5,85,15,7,199,4,151,7,6,89,6,94,10,4,111,4,8,57,5,148,5,21
ec:1a:59:83:28:11,1,6,4,92,5,4,90,5,194,5,93,7,90,6,3,91,4,9,93,4,6,176,7,149,6,90,8,4,150,5,97,5,4,194,5,6,91,1,113,8,96,4,6,148,7,91,4,93,7,118,4,6,111,8,4,91,4,8,195,3
ec:1a:59:83:28:11,1,6,7,93,5,4,151,7,89,4,7,97,7,88,5,30,8,4,149,1,160,4,7,195,7,91,7,4,30,9,125,7,110,6,7,78,4,91,6,4,155,6,87,8,89,7,217,10,4,96,4,7,90,4,7,90,9,4,89,5
ec:1a:59:83:28:11,1,6,50,4,6,92,5,89,5,93,10,3,255,5,8,92,4,6,89,11,5,6,94,8,2,88,4,92,6,6,68,5,83,5,4,98,4,263,4,6,45,6,114,4,7,92,7,88,4,5,98,4,91,4,6,151,6,101,8,7
ec:1a:59:83:28:11,1,5,193,5,7,60,3,88,8,94,5,7,88,7,89,6,88,8,4,176,4,111,8,96,6,4,203,4,89,5,2,96,5,5,5,31,7,97,6,5,97,4,91,4,79,3,5,111,4,218,4,6,86,10,3,152,4,5,90,8
ec:1a:59:83:28:11,1,5,91,7,4,92,4,94,4,154,7,5,89,4,195,4,9,88,6,33,9,4,151,4,6,113,5,88,6,7,96,4,88,3,93,3,3,153,7,201,5,5,89,8,4,150,4,9,87,8,4,95,7,88,4,5,94,6,86,5
ec:1a:59:83:28:11,1,99,7,91,6,7,199,4,91,4,98,4,7,89,9,3,78,1,91,7,115,5,98,23,3,142,4,93,6,7,221,5,7,90,4,90,4,115,3,5,114,7,4,89,5,4,116,4,150,5,9,151,4,90,4,261,4,4,91,7
ec:1a:59:83:28:11,1,4,7,59,7,93,4,115,7,6,117,7,4,93,5,93,4,8,88,7,3,204,6,149,4,6,115,5,4,115,6,91,7,4,92,7,91,4,7,94,9,4,114,3,11,70,7,203,6,8,93,4,90,9,95,6,4,91,6,97
ec:1a:59:83:28:11,1,6,90,7,86,6,91,9,4,115,5,183,5,91,4,5,92,5,5,90,8,90,6,4,92,6,90,4,4,116,6,150,5,149,9,4,197,4,96,6,5,94,4,90,4,76,4,92,28,47,96,45,2,90,5,102,4,4,88,7
ec:1a:59:83:28:11,1,201,6,4,94,4,6,150,7,97,6,2,149,7,79,4,102,4,115,5,7,92,10,4,90,5,218,8,147,6,4,157,4,6,89,5,8,90,4,97,7,8,59,6,4,93,4,92,4,7,95,4,196,4,79,4,4,147,9,94
ec:1a:59:83:28:11,1,111,6,6,102,4,91,7,5,115,5,6,61,55,87,4,212,6,4,96,5,8,91,8,91,9,4,91,4,117,7,159,5,4,96,4,5,87,6,8,95,4,210,6,77,4,79,4,92,4,100,4,10,89,5,1970,18,7,86,7
ec:1a:59:83:28:11,1,6,151,4,27,200,56,144,126,176,131,70,4,6,135,40,53,7,3,87,8,88,6,88,9,89,5,55,195,7,8,118,7,215,59,75,153,30,91,55,30,149,8,17,127,7,89,32,140,82,5,181,4,223,30,82,138,83,159,6
ec:1a:59:83:28:11,1,141,3,33,161,31,92,4,90,7,7,92,5,88,8,4,93,4,199,5,7,93,4,110,6,4,140,7,4,96,5,89,7,7,74,6,6,150,4,100,4,8,88,30,217,10,4,91,4,98,6,7,88,6,151,4,7,90,6,8
ec:1a:59:83:28:11,1,3,7,88,6,91,6,89,7,3,214,4,97,4,90,6,149,7,5,157,4,153,4,5,88,5,6,90,4,6,97,7,90,7,5,201,4,6,150,8,105,4,6,90,9,32,59,1,103,5,97,4,90,6,5,78,7,91,6,5
ec:1a:59:83:28:11,1,7,8,89,3,89,32,4,88,7,176,7,147,7,4,95,4,11,85,7,96,4,4,90,7,2,220,4,91,8,95,5,7,92,7,4,92,4,63,5,65,4,9,87,5,147,3,115,5,6,198,8,149,7,89,6,6,91,4,156
ec:1a:59:83:28:11,1,6,88,4,90,9,89,7,4,83,5,148,7,195,8,3,153,4,9,88,7,88,7,92,6,2,89,7,150,5,6,31,8,54,4,54,56,6,272,6,5,158,4,91,4,93,2,5,87,6,96,6,4,111,7,6,135,7,88,8
ec:1a:59:83:28:11,1,95,6,6,203,3,13,4,158,4,132,28,9,87,6,89,6,90,5,4,94,8,99,6,4,177,4,265,4,88,17,6,88,7,89,8,110,9,4,181,4,173,4,5,152,4,91,1,93,4,5,220,7,6,93,4,4,91,6,5
ec:1a:59:83:28:11,1,4,91,4,76,6,88,5,4,93,5,9,89,7,89,9,4,198,4,8,97,4,88,7,6,6,3,113,2,9,96,4,91,7,5,172,6,4,93,5,6,93,9,4,254,4,80,6,4,93,7,7,81,3,90,5,7,90,4,96
ec:1a:59:83:28:11,1,9,89,6,89,8,2,89,4,204,5,6,91,5,77,4,5,88,9,94,6,4,151,6,152,4,7,91,3,92,7,4,94,4,6,256,8,101,6,5,93,8,112,7,5,94,5,91,4,5,96,7,4,53,6,175,3,6,88,8
ec:1a:59:83:28:11,1,4,7,88,8,74,4,89,7,3,95,4,151,6,6,111,6,92,7,98,6,4,154,4,259,6,6,29,4,97,3,8,88,6,91,9,90,5,4,94,6,6,90,7,91,7,4,90,4,10,226,2,120,7,5,113,7,90,9,4
ec:1a:59:83:28:11,1,4,92,4,6,28,5,155,5,90,8,7,87,6,216,5,113,7,4,158,8,5,151,6,89,10,88,6,3,98,3,89,4,5,113,4,6,5,9,198,7,4,90,7,92,4,5,113,26,94,3,3,154,4,151,4,10,88,4,95
ec:1a:59:83:28:11,1,4,31,7,31,2,50,6,38,4,6,28,9,4,30,5,9,7,5,30,5,56,4,31,4,8,27,3,4,32,7,55,4,29,7,32,4,32,4,53,5,4,29,7,7,29,6,4,30,6,30,4,11,28,8,28,10,29,7,5
ec:1a:59:83:28:11,1,8,5,30,5,29,6,6,50,6,8,31,4,31,4,32,4,6,50,10,4,29,4,31,8,5,30,4,9,26,4,4,30,7,32,4,7,53,4,40,6,17,10,4,28,4,56,4,52,5,3,51,4,52,4,8,51,5,5,34
ec:1a:59:83:28:11,1,31,4,52,6,5,38,5,16,8,8,4,7,32,6,50,7,28,8,29,7,4,35,4,31,4,21,18,4,50,7,53,5,5,29,6,6,32,5,32,7,5,29,6,3,32,4,29,3,9,27,6,28,5,7,52,5,4,56,5
ec:1a:59:83:28:11,1,4,53,7,30,4,6,30,5,2,30,4,9,30,5,4,31,3,29,6,30,8,4,52,5,9,50,6,28,5,52,5,4,53,7,6,28,9,28,9,4,54,4,32,6,29,7,3,9,7,52,2,55,3,51,4,32,6,6,51
