MAC_addr,label,flow_volume,flow_duration,flow_rate,sleep_time,dns_interval,ntp_interval
ec:1a:59:83:28:11,1,791448,3596,220.050190,1.176151,0.012121,0.000000
ec:1a:59:83:28:11,1,965463,3599,268.212768,0.795847,632.028280,0.000000
ec:1a:59:83:28:11,1,726581,3596,202.019541,1.251858,631.018900,0.000000
ec:1a:59:83:28:11,1,430064,3547,121.239363,2.007488,270.151447,0.000000
ec:1a:59:83:28:11,1,178658,3581,49.878813,3.532388,631.017525,0.000000
ec:1a:59:83:28:11,1,172175,3583,48.042223,3.598220,630.843629,0.000000
ec:1a:59:83:28:11,1,171414,3542,48.393103,3.542116,632.025381,0.000000
ec:1a:59:83:28:11,1,204140,3572,57.140133,3.133877,631.020631,0.000000
ec:1a:59:83:28:11,1,184692,3558,51.898631,3.379588,631.016229,0.000000
ec:1a:59:83:28:11,1,755425,3547,212.930784,1.201405,631.018833,0.000000
ec:1a:59:83:28:11,1,746793,3589,208.024379,1.274381,631.017519,0.000000
ec:1a:59:83:28:11,1,789218,3542,222.787906,1.152770,631.018585,0.000000
ec:1a:59:83:28:11,1,855282,3551,240.825448,1.124236,631.018600,0.000000
ec:1a:59:83:28:11,1,1044573,3580,291.727715,0.744571,631.017248,0.000000
ec:1a:59:83:28:11,1,831232,3570,232.792724,1.127114,631.022155,0.000000
ec:1a:59:83:28:11,1,895860,3558,251.784339,1.073965,631.024786,0.000000
ec:1a:59:83:28:11,1,782222,3537,221.146955,1.165057,631.020030,0.000000
ec:1a:59:83:28:11,1,897897,3550,252.863030,1.069877,631.017473,0.000000
ec:1a:59:83:28:11,1,861087,3547,242.763785,1.078120,0.009378,0.000000
ec:1a:59:83:28:11,1,781815,3566,219.221300,1.207288,631.026360,0.000000
ec:1a:59:83:28:11,1,843047,3552,237.329676,1.118105,631.022689,0.000000
ec:1a:59:83:28:11,1,752002,3556,211.459889,1.244746,630.685683,0.000000
ec:1a:59:83:28:11,1,769449,3582,214.769122,1.213645,630.689512,0.000000
ec:1a:59:83:28:11,1,763323,3544,215.328770,1.198012,631.020066,0.000000
ec:1a:59:83:28:11,1,739596,3591,205.655007,1.490857,630.690076,0.000000
ec:1a:59:83:28:11,1,997850,3590,277.932366,0.767642,631.017338,0.000000
ec:1a:59:83:28:11,1,785473,3539,221.911349,1.185789,631.025596,0.000000
ec:1a:59:83:28:11,1,837639,3599,232.704126,1.164538,270.147920,0.000000
ec:1a:59:83:28:11,1,781864,3591,217.696914,1.187281,0.006261,0.000000
ec:1a:59:83:28:11,1,780289,3539,220.474803,1.211616,631.032867,0.000000
ec:1a:59:83:28:11,1,690850,3578,193.032054,1.345972,630.690356,0.000000
ec:1a:59:83:28:11,1,854029,3570,239.223407,1.102875,631.021594,0.000000
ec:1a:59:83:28:11,1,839098,3539,237.094655,1.142009,631.017704,0.000000
ec:1a:59:83:28:11,1,735149,3539,207.721762,1.253668,631.025360,0.000000
ec:1a:59:83:28:11,1,802921,3542,226.668553,1.150835,631.016539,0.000000
ec:1a:59:83:28:11,1,751104,3568,210.504271,1.246722,631.024209,0.000000
ec:1a:59:83:28:11,1,805993,3593,224.318994,1.169237,0.010067,0.000000
ec:1a:59:83:28:11,1,1328841,3536,375.753006,0.539508,631.020737,0.000000
ec:1a:59:83:28:11,1,803093,3550,226.163536,1.149171,631.022621,0.000000
ec:1a:59:83:28:11,1,801617,3565,224.803224,1.172981,631.017691,0.000000
ec:1a:59:83:28:11,1,700597,3581,195.606011,1.318731,34.222101,0.000000
ec:1a:59:83:28:11,1,744252,3538,210.351133,1.232372,630.705128,0.000000
ec:1a:59:83:28:11,1,732868,3586,204.366377,1.283482,631.018875,0.000000
ec:1a:59:83:28:11,1,686998,3569,192.440471,1.347141,631.016312,0.000000
ec:1a:59:83:28:11,1,838311,3556,235.734234,1.121113,631.030124,0.000000
ec:1a:59:83:28:11,1,707160,3550,199.183692,1.304774,0.006086,0.000000
ec:1a:59:83:28:11,1,744080,3549,209.616918,1.231257,631.023698,0.000000
ec:1a:59:83:28:11,1,811325,3569,227.271255,1.183638,630.694669,0.000000
ec:1a:59:83:28:11,1,657196,3552,185.002847,1.394722,631.023962,0.000000
ec:1a:59:83:28:11,1,1041428,3550,293.325628,0.738132,631.020601,0.000000
ec:1a:59:83:28:11,1,744519,3589,207.444183,1.267305,630.698440,0.000000
ec:1a:59:83:28:11,1,910760,3584,254.074460,1.077433,270.146731,0.000000
ec:1a:59:83:28:11,1,752219,3538,212.592591,1.220108,631.019634,0.000000
ec:1a:59:83:28:11,1,753656,3598,209.430537,1.260896,631.017650,0.000000
ec:1a:59:83:28:11,1,776569,3596,215.918800,1.199659,631.017497,0.000000
ec:1a:59:83:28:11,1,764316,3583,213.274067,1.247381,631.692123,0.000000
ec:1a:59:83:28:11,1,790806,3556,222.341074,1.196745,0.025085,0.000000
ec:1a:59:83:28:11,1,778409,3590,216.803824,1.186904,629.183739,0.000000
ec:1a:59:83:28:11,1,800156,3558,224.834426,1.182348,629.267675,0.000000
ec:1a:59:83:28:11,1,886648,3528,251.259768,1.054005,629.184705,0.000000
ec:1a:59:83:28:11,1,708876,3591,197.397023,1.308716,629.186717,0.000000
ec:1a:59:83:28:11,1,1326993,3545,374.302689,0.534083,629.194642,0.000000
ec:1a:59:83:28:11,1,717619,3546,202.365582,1.274219,629.172036,0.000000
ec:1a:59:83:28:11,1,811583,3558,228.046255,1.152478,629.167428,0.000000
ec:1a:59:83:28:11,1,835140,3574,233.627290,1.121640,0.006712,0.000000
ec:1a:59:83:28:11,1,723688,3591,201.474985,1.300018,629.178072,0.000000
ec:1a:59:83:28:11,1,762595,3542,215.270197,1.167216,629.325367,0.000000
ec:1a:59:83:28:11,1,816086,3556,229.470365,1.166794,629.193699,0.000000
ec:1a:59:83:28:11,1,707309,3589,197.067103,1.311355,629.194035,0.000000
ec:1a:59:83:28:11,1,1239766,3586,345.638218,0.874211,629.146806,0.000000
ec:1a:59:83:28:11,1,1240964,3597,344.948822,0.886965,629.161431,0.000000
ec:1a:59:83:28:11,1,1261512,3538,356.478956,0.836006,629.133752,0.000000
ec:1a:59:83:28:11,1,1261099,3528,357.359196,0.900010,629.258077,0.000000
ec:1a:59:83:28:11,1,1315653,3570,368.525079,0.541327,629.174338,0.000000
ec:1a:59:83:28:11,1,823924,3568,230.889629,1.159726,0.010145,0.000000
ec:1a:59:83:28:11,1,675153,3490,193.451923,1.332581,306.444709,0.000000
ec:1a:59:83:28:11,1,868484,3589,241.962419,1.095645,631.022265,0.000000
ec:1a:59:83:28:11,1,778430,3544,219.636684,1.214589,631.018347,0.000000
ec:1a:59:83:28:11,1,759278,3549,213.917917,1.245400,631.017242,0.000000
ec:1a:59:83:28:11,1,806691,3562,226.420617,1.144123,631.023106,0.000000
ec:1a:59:83:28:11,1,829037,3548,233.657445,1.150109,631.018162,0.000000
18:b4:30:25:be:e4,11,32271,27,1173.398701,0.254650,3.602938,0.000000
18:b4:30:25:be:e4,11,31844,26,1189.101447,0.252640,3.599925,0.000000
18:b4:30:25:be:e4,11,32299,27,1162.096966,0.259754,3.829622,0.000000
18:b4:30:25:be:e4,11,32125,27,1149.554849,0.261174,3.628732,0.000000
18:b4:30:25:be:e4,11,32598,27,1166.148843,0.256455,3.597989,0.000000
18:b4:30:25:be:e4,11,32798,27,1187.457067,0.251094,2.386901,0.000000
18:b4:30:25:be:e4,11,32294,25,1283.240413,0.233018,2.633408,0.000000
18:b4:30:25:be:e4,11,33036,28,1179.001020,0.259448,3.562160,0.000000
18:b4:30:25:be:e4,11,32577,29,1114.540419,0.270640,3.580604,0.000000
18:b4:30:25:be:e4,11,5610,108,51.792538,2.777353,3.053775,0.000000
18:b4:30:25:be:e4,11,32760,27,1190.287559,0.254840,3.585425,0.000000
18:b4:30:25:be:e4,11,31932,27,1147.786704,0.257597,3.857896,0.000000
18:b4:30:25:be:e4,11,32141,25,1247.196321,0.243119,3.811860,0.000000
18:b4:30:25:be:e4,11,32479,27,1178.837089,0.250470,3.588615,0.000000
18:b4:30:25:be:e4,11,5720,108,52.939273,2.635325,3.084374,0.000000
18:b4:30:25:be:e4,11,32356,28,1137.986009,0.263266,3.811551,0.000000
18:b4:30:25:be:e4,11,33088,28,1149.952955,0.261576,3.633504,0.000000
18:b4:30:25:be:e4,11,33186,27,1190.121923,0.253496,2.386110,0.000000
18:b4:30:25:be:e4,11,34170,36,926.559013,0.326357,3.555042,0.000000
18:b4:30:25:be:e4,11,33171,27,1199.007265,0.253811,3.605507,0.000000
18:b4:30:25:be:e4,11,52157,36,1438.833044,0.236925,3.699023,0.000000
18:b4:30:25:be:e4,11,32639,27,1170.074080,0.255916,2.498424,0.000000
ec:1a:59:79:f4:89,2,816116,3534,230.885592,0.899649,350.789830,0.000000
ec:1a:59:79:f4:89,2,497146,3572,139.165268,1.824485,629.128804,0.000000
ec:1a:59:79:f4:89,2,526902,3562,147.896062,1.799319,630.192336,0.000000
ec:1a:59:79:f4:89,2,548372,3590,152.715054,1.750765,629.131672,0.000000
ec:1a:59:79:f4:89,2,538325,3537,152.167136,1.698378,0.010084,0.000000
ec:1a:59:79:f4:89,2,546568,3565,153.280911,1.755683,629.131159,0.000000
ec:1a:59:79:f4:89,2,506564,3531,143.425192,1.842412,629.155348,0.000000
ec:1a:59:79:f4:89,2,558716,3596,155.329249,1.676913,629.126598,0.000000
ec:1a:59:79:f4:89,2,547514,3588,152.560294,1.757511,629.130097,0.000000
ec:1a:59:79:f4:89,2,559314,3569,156.710410,1.656960,629.133089,0.000000
ec:1a:59:79:f4:89,2,516356,3563,144.893475,1.830351,629.130192,0.000000
ec:1a:59:79:f4:89,2,547232,3579,152.882558,1.755482,629.146533,0.000000
ec:1a:59:79:f4:89,2,791290,3590,220.353907,0.925992,629.147486,0.000000
ec:1a:59:79:f4:89,2,536757,3551,151.133628,1.771341,629.135076,0.000000
ec:1a:59:79:f4:89,2,272641,1673,162.947805,1.658256,0.022039,0.000000
ec:1a:59:79:f4:89,2,912718,3549,257.127910,0.837383,305.502465,19.365770
ec:1a:59:79:f4:89,2,506388,3598,140.715228,1.881167,629.126431,0.000000
ec:1a:59:79:f4:89,2,578220,3569,161.989298,1.626194,629.130345,0.000000
ec:1a:59:79:f4:89,2,527198,3567,147.771802,1.798210,630.160995,0.000000
ec:1a:59:79:f4:89,2,506866,3548,142.834252,1.844403,629.124301,0.000000
ec:1a:59:79:f4:89,2,559094,3595,155.499427,1.673870,629.119082,0.000000
ec:1a:59:79:f4:89,2,527452,3580,147.323217,1.803646,629.117799,0.000000
ec:1a:59:79:f4:89,2,558861,3538,157.922313,1.649807,0.009430,0.000000
ec:1a:59:79:f4:89,2,491540,3582,137.187252,1.902807,629.111484,0.000000
ec:1a:59:79:f4:89,2,548812,3562,154.072539,1.731666,270.343000,0.000000
ec:1a:59:79:f4:89,2,623007,3595,173.297569,1.529142,629.115389,0.000000
ec:1a:59:79:f4:89,2,539884,3568,151.301623,1.755171,629.150216,0.000000
ec:1a:59:79:f4:89,2,907791,3569,254.305519,0.832095,629.112112,0.000000
ec:1a:59:79:f4:89,2,593262,3528,168.128126,1.620124,629.152264,0.000000
ec:1a:59:79:f4:89,2,554807,3553,156.147815,1.713157,629.140953,0.000000
ec:1a:59:79:f4:89,2,575120,3594,160.021885,1.627721,630.172118,0.000000
ec:1a:59:79:f4:89,2,563154,3584,157.126081,1.710783,630.173325,0.000000
ec:1a:59:79:f4:89,2,509197,3541,143.793326,1.820654,0.001893,0.000000
ec:1a:59:79:f4:89,2,559172,3563,156.921459,1.655080,629.130475,0.000000
ec:1a:59:79:f4:89,2,546546,3550,153.913370,1.750985,629.136930,0.000000
ec:1a:59:79:f4:89,2,558698,3592,155.532839,1.673884,629.141276,0.000000
ec:1a:59:79:f4:89,2,526894,3599,146.391960,1.819616,629.131241,0.000000
ec:1a:59:79:f4:89,2,503304,3529,142.597517,1.843103,629.128757,0.000000
ec:1a:59:79:f4:89,2,558308,3582,155.839276,1.673325,631.219808,0.000000
ec:1a:59:79:f4:89,2,547642,3567,153.517751,1.746958,629.220879,0.000000
ec:1a:59:79:f4:89,2,564426,3573,157.968062,1.652654,629.131614,0.000000
ec:1a:59:79:f4:89,2,547876,3587,152.700399,1.754481,629.152697,0.000000
ec:1a:59:79:f4:89,2,547538,3586,152.685313,1.754430,629.188285,0.000000
ec:1a:59:79:f4:89,2,538336,3568,150.844792,1.711658,629.128819,0.000000
ec:1a:59:79:f4:89,2,527106,3541,148.821578,1.788821,629.153370,0.000000
ec:1a:59:79:f4:89,2,538382,3548,151.705275,1.701279,629.127404,0.000000
ec:1a:59:79:f4:89,2,486835,3592,135.497222,1.925483,0.009057,0.000000
ec:1a:59:79:f4:89,2,526846,3546,148.537364,1.793171,629.141347,0.000000
ec:1a:59:79:f4:89,2,557602,3588,155.375275,1.684856,630.174030,0.000000
ec:1a:59:79:f4:89,2,785201,3532,222.270931,0.915426,629.146276,0.000000
ec:1a:59:79:f4:89,2,558236,3585,155.674129,1.676450,629.146148,0.000000
ec:1a:59:79:f4:89,2,567316,3597,157.715884,1.715344,629.138956,0.000000
ec:1a:59:79:f4:89,2,501694,3542,141.604667,1.860777,629.154684,0.000000
ec:1a:59:79:f4:89,2,512808,3579,143.263198,1.783499,629.146324,0.000000
ec:1a:59:79:f4:89,2,547518,3553,154.063907,1.740371,629.168446,0.000000
ec:1a:59:79:f4:89,2,533294,3590,148.513668,1.734722,629.139173,0.000000
ec:1a:59:79:f4:89,2,526228,3590,146.571958,1.823381,629.133342,0.000000
ec:1a:59:79:f4:89,2,531871,3546,149.960539,1.778706,0.012410,0.000000
ec:1a:59:79:f4:89,2,558536,3588,155.641024,1.674576,629.146673,0.000000
ec:1a:59:79:f4:89,2,547198,3528,155.058286,1.729893,629.134751,0.000000
ec:1a:59:79:f4:89,2,579256,3591,161.294873,1.628701,630.178540,0.000000
ec:1a:59:79:f4:89,2,814101,3526,230.847796,0.895751,278.546091,0.000000
ec:1a:59:79:f4:89,2,567672,3571,158.960720,1.699736,629.125062,0.000000
ec:1a:59:79:f4:89,2,506486,3550,142.642589,1.847417,629.118651,0.000000
ec:1a:59:79:f4:89,2,553918,3596,154.032494,1.685151,629.125408,0.000000
ec:1a:59:79:f4:89,2,531616,3551,149.679591,1.785668,629.125028,0.000000
ec:1a:59:79:f4:89,2,517222,3581,144.427263,1.779917,631.229989,0.000000
ec:1a:59:79:f4:89,2,519372,3534,146.929707,1.826787,630.181555,0.000000
ec:1a:59:79:f4:89,2,501448,3564,140.691474,1.868992,629.138574,0.000000
ec:1a:59:79:f4:89,2,538484,3563,151.109206,1.707495,629.132928,0.000000
ec:1a:59:79:f4:89,2,547624,3590,152.500197,1.757696,629.151826,0.000000
ec:1a:59:79:f4:89,2,528292,3570,147.939783,1.794469,629.152021,0.000000
ec:1a:59:79:f4:89,2,559049,3534,158.179169,1.646147,0.008737,0.000000
ec:1a:59:79:f4:89,2,821677,3534,232.478023,0.896153,629.142140,0.000000
ec:1a:59:79:f4:89,2,558718,3599,155.232307,1.678749,629.139869,0.000000
ec:1a:59:79:f4:89,2,570136,3590,158.772300,1.695422,629.147720,0.000000
ec:1a:59:79:f4:89,2,552554,3573,154.635377,1.685505,629.141264,0.000000
ec:1a:59:79:f4:89,2,453914,3526,128.714906,2.019763,629.135833,0.000000
ec:1a:59:79:f4:89,2,569218,3570,159.443781,1.636124,630.201132,0.000000
ec:1a:59:79:f4:89,2,527512,3586,147.066796,1.806996,629.138379,0.000000
ec:1a:59:79:f4:89,2,547550,3588,152.568991,1.755806,629.139900,0.000000
ec:1a:59:79:f4:89,2,538600,3577,150.556811,1.714129,629.141883,0.000000
ec:1a:59:79:f4:89,2,547200,3536,154.731645,1.736105,629.133752,0.000000
ec:1a:59:79:f4:89,2,557775,3569,156.257398,1.674292,0.010541,0.000000
ec:1a:59:79:f4:89,2,528082,3598,146.742412,1.808392,270.348409,0.000000
ec:1a:59:79:f4:89,2,815276,3591,227.031885,0.916310,341.871682,0.000000
ec:1a:59:79:f4:89,2,537502,3584,149.946403,1.726699,629.142349,0.000000
ec:1a:59:79:f4:89,2,527384,3595,146.699283,1.811083,629.122936,0.000000
ec:1a:59:79:f4:89,2,579403,3564,162.557695,1.614262,0.005967,0.000000
ec:1a:59:79:f4:89,2,486860,3566,136.522950,1.906008,629.132211,0.000000
ec:1a:59:79:f4:89,2,547554,3553,154.098083,1.741805,629.140594,0.000000
ec:1a:59:79:f4:89,2,537412,3581,150.065534,1.727536,629.120714,0.000000
ec:1a:59:79:f4:89,2,506290,3594,140.834063,1.876273,629.128484,0.000000
ec:1a:59:79:f4:89,2,547604,3560,153.793763,1.742848,629.136503,0.000000
ec:1a:59:79:f4:89,2,553400,3589,154.157409,1.686161,629.138610,0.000000
ec:1a:59:79:f4:89,2,505338,3526,143.301599,1.852098,629.127218,0.000000
ec:1a:59:79:f4:89,2,522142,3566,146.408628,1.812161,630.171139,0.000000
ec:1a:59:79:f4:89,2,801281,3562,224.919856,0.919122,630.170784,0.000000
ec:1a:59:79:f4:89,2,547618,3590,152.505035,1.758481,629.134095,0.000000
ec:1a:59:79:f4:89,2,538693,3574,150.693414,1.714514,0.010862,0.000000
ec:1a:59:79:f4:89,2,546954,3549,154.113052,1.741435,629.118031,0.000000
ec:1a:59:79:f4:89,2,547510,3585,152.691114,1.752559,630.165242,0.000000
ec:1a:59:79:f4:89,2,522848,3570,146.424321,1.749521,630.157291,0.000000
ec:1a:59:79:f4:89,2,542686,3596,150.878265,1.773593,629.130579,0.000000
ec:1a:59:79:f4:89,2,537762,3542,151.817819,1.706240,629.111601,0.000000
ec:1a:59:79:f4:89,2,546886,3547,154.165813,1.745762,629.122348,0.000000
ec:1a:59:79:f4:89,2,526840,3584,146.985691,1.812997,629.116662,0.000000
ec:1a:59:79:f4:89,2,559246,3590,155.745194,1.670128,629.126343,0.000000
ec:1a:59:79:f4:89,2,547866,3570,153.426824,1.743585,629.121567,0.000000
ec:1a:59:79:f4:89,2,846206,3566,237.233485,0.874259,269.333563,0.000000
ec:1a:59:79:f4:89,2,556897,3540,157.271898,1.718089,0.005226,0.000000
ec:1a:59:79:f4:89,2,506460,3551,142.621302,1.852417,629.127470,0.000000
ec:1a:59:79:f4:89,2,559186,3598,155.394222,1.673721,629.137271,0.000000
ec:1a:59:79:f4:89,2,505504,3577,141.300593,1.875987,629.138493,0.000000
ec:1a:59:79:f4:89,2,487530,3551,137.267738,1.899290,629.123818,0.000000
ec:1a:59:79:f4:89,2,579415,3570,162.263339,1.618690,0.023672,0.000000
ec:1a:59:79:f4:89,2,547290,3585,152.627902,1.759460,629.123443,0.000000
ec:1a:59:79:f4:89,2,518224,3589,144.359316,1.771002,629.135011,0.000000
ec:1a:59:79:f4:89,2,568166,3559,159.626945,1.690093,629.126243,0.000000
ec:1a:59:79:f4:89,2,547328,3592,152.359454,1.708201,629.133345,0.000000
ec:1a:59:79:f4:89,2,525896,3539,148.592953,1.801105,630.160329,0.000000
ec:1a:59:79:f4:89,2,844834,3595,234.937213,0.893638,629.121295,0.000000
ec:1a:59:79:f4:89,2,518218,3588,144.425141,1.769301,629.118874,0.000000
ec:1a:59:79:f4:89,2,541666,3569,151.767141,1.768612,629.118388,0.000000
ec:1a:59:79:f4:89,2,627133,3555,176.408481,1.550373,629.130133,0.000000
ec:1a:59:79:f4:89,2,681567,3535,192.774409,1.409716,0.011502,0.000000
ec:1a:59:79:f4:89,2,634058,3590,176.581699,1.564590,629.114587,0.000000
ec:1a:59:79:f4:89,2,575208,3541,162.404634,1.615794,629.103633,0.000000
ec:1a:59:79:f4:89,2,546876,3542,154.371780,1.744259,629.116191,0.000000
ec:1a:59:79:f4:89,2,547284,3582,152.755633,1.706880,629.125267,0.000000
ec:1a:59:79:f4:89,2,526558,3598,146.312495,1.823130,630.160894,0.000000
ec:1a:59:79:f4:89,2,508463,3586,141.759214,1.852690,629.116203,0.000000
ec:1a:59:79:f4:89,2,538768,3583,150.340594,1.713845,629.120996,0.000000
ec:1a:59:79:f4:89,2,815403,3529,231.014560,0.901113,269.788482,0.000000
ec:1a:59:79:f4:89,2,527468,3576,147.476759,1.748957,629.123427,0.000000
ec:1a:59:79:f4:89,2,577868,3551,162.729240,1.622248,629.151865,0.000000
ec:1a:59:79:f4:89,2,465922,3597,129.525110,2.000643,630.191636,0.000000
ec:1a:59:79:f4:89,2,526770,3568,147.614889,1.805943,629.179533,0.000000
ec:1a:59:79:f4:89,2,559180,3580,156.158929,1.666282,629.168246,0.000000
ec:1a:59:79:f4:89,2,567339,3538,160.327456,1.689889,0.006704,0.000000
ec:1a:59:79:f4:89,2,573866,3585,160.061567,1.637115,629.172592,0.000000
ec:1a:59:79:f4:89,2,508160,3590,141.519266,1.859528,629.178587,0.000000
ec:1a:59:79:f4:89,2,547546,3566,153.537805,1.746423,629.175807,0.000000
ec:1a:59:79:f4:89,2,553304,3574,154.788015,1.680579,629.180078,0.000000
ec:1a:59:79:f4:89,2,526838,3578,147.240789,1.808934,631.259883,0.000000
ec:1a:59:79:f4:89,2,494507,3597,137.469654,1.860946,629.167429,0.000000
ec:1a:59:79:f4:89,2,832889,3589,232.051964,0.905915,278.563347,0.000000
ec:1a:59:79:f4:89,2,537078,3574,150.253891,1.780114,629.163623,0.000000
ec:1a:59:79:f4:89,2,558850,3579,156.146116,1.666210,629.192781,0.000000
ec:1a:59:79:f4:89,2,526618,3536,148.917698,1.789627,629.156081,0.000000
ec:1a:59:79:f4:89,2,517919,3590,144.266521,1.777235,0.006104,0.000000
ec:1a:59:79:f4:89,2,546892,3586,152.504616,1.762196,629.181826,0.000000
ec:1a:59:79:f4:89,2,558260,3568,156.422004,29.766880,629.161085,0.000000
ec:1a:59:79:f4:89,2,533488,3586,148.743193,1.730168,629.181692,0.000000
ec:1a:59:79:f4:89,2,547646,3543,154.532568,1.732105,630.209721,0.000000
ec:1a:59:79:f4:89,2,568678,3590,158.391383,1.653008,629.176387,0.000000
ec:1a:59:79:f4:89,2,547688,3586,152.727563,1.753568,629.177757,0.000000
ec:1a:59:79:f4:89,2,852186,3550,239.987360,0.892202,261.221257,19.349691
ec:1a:59:79:f4:89,2,559098,3548,157.556496,1.650491,629.140943,0.000000
ec:1a:59:79:f4:89,2,540216,3590,150.439083,1.754240,629.134312,0.000000
ec:1a:59:79:f4:89,2,606280,3570,169.813065,1.633995,629.168930,0.000000
ec:1a:59:79:f4:89,2,576682,3539,162.937529,1.631006,629.183011,0.000000
ec:1a:59:79:f4:89,2,528244,3554,148.625248,1.833007,629.151757,0.000000
ec:1a:59:79:f4:89,2,630678,3580,176.157577,1.592612,629.146142,0.000000
ec:1a:59:79:f4:89,2,551230,3590,153.505064,1.716518,629.164025,0.000000
ec:1a:59:79:f4:89,2,666184,3587,185.678260,1.524794,629.169106,0.000000
ec:1a:59:79:f4:89,2,616285,3571,172.568772,1.615216,0.009740,0.000000
ec:1a:59:79:f4:89,2,596906,3538,168.668799,1.588386,629.145858,0.000000
ec:1a:59:79:f4:89,2,625676,3585,174.479496,1.605892,629.160682,0.000000
ec:1a:59:79:f4:89,2,692210,3590,192.811336,1.440646,629.190740,0.000000
ec:1a:59:79:f4:89,2,760349,3582,212.242356,1.127268,299.387530,0.000000
ec:1a:59:79:f4:89,2,637930,3580,178.152844,1.523745,629.196637,0.000000
ec:1a:59:79:f4:89,2,624954,3534,176.819483,1.589217,629.148062,0.000000
ec:1a:59:79:f4:89,2,867283,3591,241.500004,1.211209,630.232941,0.000000
ec:1a:59:79:f4:89,2,612886,3586,170.904120,1.564633,629.197517,0.000000
ec:1a:59:79:f4:89,2,521300,3545,147.032728,1.804310,630.197657,0.000000
ec:1a:59:79:f4:89,2,558737,3552,157.288770,1.657630,0.010779,0.000000
ec:1a:59:79:f4:89,2,571587,3532,161.830194,1.673149,630.192470,0.000000
ec:1a:59:79:f4:89,2,506936,3563,142.261325,1.851124,629.164524,0.000000
ec:1a:59:79:f4:89,2,580118,3590,161.549455,1.619009,629.165607,0.000000
ec:1a:59:79:f4:89,2,554231,3577,154.920294,1.736662,629.142400,0.000000
ec:1a:59:79:f4:89,2,545395,3573,152.639523,1.695015,629.146229,0.000000
ec:1a:59:79:f4:89,2,805185,3540,227.407946,0.906015,629.168845,0.000000
ec:1a:59:79:f4:89,2,543796,3574,152.112601,1.799173,629.159977,0.000000
ec:1a:59:79:f4:89,2,525670,3591,146.356611,1.783370,629.156000,0.000000
ec:1a:59:79:f4:89,2,605800,3543,170.977075,1.626051,629.164317,0.000000
ec:1a:59:79:f4:89,2,523234,3552,147.302963,1.848124,629.147497,0.000000
ec:1a:59:79:f4:89,2,559994,3573,156.701215,1.698499,629.145616,0.000000
ec:1a:59:79:f4:89,2,554310,3588,154.475343,1.774649,629.158651,0.000000
ec:1a:59:79:f4:89,2,633266,3596,176.098224,1.536793,629.160834,0.000000
ec:1a:59:79:f4:89,2,564554,3531,159.843022,1.719536,629.183286,0.000000
ec:1a:59:79:f4:89,2,493566,3552,138.919625,1.924642,630.204923,0.000000
ec:1a:59:79:f4:89,2,653099,3572,182.805244,1.494832,0.006056,0.000000
ec:1a:59:79:f4:89,2,575536,3598,159.941493,1.720907,629.157535,0.000000
ec:1a:59:79:f4:89,2,851173,3580,237.757551,0.898145,237.224811,0.000000
ec:1a:59:79:f4:89,2,555378,3595,154.463248,1.715427,629.198144,0.000000
ec:1a:59:79:f4:89,2,569400,3573,159.347868,1.728744,630.220845,0.000000
ec:1a:59:79:f4:89,2,514614,3528,145.830617,1.787663,629.178406,0.000000
ec:1a:59:79:f4:89,2,518805,3591,144.469350,1.887077,629.159746,0.000000
ec:1a:59:79:f4:89,2,518257,3552,145.905239,1.961353,629.189106,0.000000
ec:1a:59:79:f4:89,2,574160,3546,161.883483,1.658134,629.179352,0.000000
ec:1a:59:79:f4:89,2,636996,3532,180.337844,1.549907,629.157935,0.000000
ec:1a:59:79:f4:89,2,612912,3587,170.822927,1.572993,629.138082,0.000000
ec:1a:59:79:f4:89,2,687075,3596,191.027598,1.486253,0.008151,0.000000
ec:1a:59:79:f4:89,2,571562,3565,160.286004,1.655473,629.180424,0.000000
ec:1a:59:79:f4:89,2,589504,3552,165.943939,1.673306,629.158885,0.000000
ec:1a:59:79:f4:89,2,894003,3570,250.394148,0.891481,629.138367,0.000000
ec:1a:59:79:f4:89,2,630498,3555,177.330103,1.584449,629.158409,0.000000
ec:1a:59:79:f4:89,2,595715,3590,165.935864,1.669782,0.009495,0.000000
ec:1a:59:79:f4:89,2,555300,3586,154.851360,1.713339,629.179411,0.000000
ec:1a:59:79:f4:89,2,609368,3548,171.724733,1.630003,629.159049,0.000000
ec:1a:59:79:f4:89,2,606962,3568,170.089946,1.581772,629.162378,0.000000
ec:1a:59:79:f4:89,2,605012,3566,169.642907,1.644253,629.161435,0.000000
ec:1a:59:79:f4:89,2,529884,3591,147.557090,1.776865,629.186507,0.000000
ec:1a:59:79:f4:89,2,472762,3567,132.524133,2.001889,629.175806,0.000000
ec:1a:59:79:f4:89,2,594812,3562,166.955968,1.667145,270.351502,0.000000
ec:1a:59:79:f4:89,2,591494,3528,167.620754,1.598172,629.143205,0.000000
ec:1a:59:79:f4:89,2,600914,3587,167.518996,1.653060,629.196144,0.000000
ec:1a:59:79:f4:89,2,911799,3589,254.048638,0.842703,269.363041,0.000000
ec:1a:59:79:f4:89,2,549485,3575,153.691702,1.781386,0.011233,0.000000
ec:1a:59:79:f4:89,2,560316,3541,158.226522,1.675924,629.151047,0.000000
ec:1a:59:79:f4:89,2,747622,3576,209.056051,1.379699,630.225701,0.000000
ec:1a:59:79:f4:89,2,616720,3594,171.575469,1.618394,629.181651,0.000000
